               7.104              5.2365718              240058.36              2.7993203
               7.136              5.2965985              242024.16              2.8303009
               7.168               5.357188              244004.48              2.8615094
                 7.2              5.4183435              245999.37              2.8929466
               7.232              5.4800681              248008.87              2.9246133
               7.264              5.5423649              250033.02              2.9565101
               7.296               5.605237              252071.88              2.9886378
               7.328              5.6686876              254125.49               3.020997
                7.36              5.7327197              256193.89              3.0535885
               7.392              5.7973363              258277.13               3.086413
               7.424              5.8625405              260375.25               3.119471
               7.456              5.9283353               262488.3              3.1527634
               7.488              5.9947237              264616.31              3.1862906
                7.52              6.0617087              266759.33              3.2200535
               7.552              6.1292932              268917.39              3.2540525
               7.584              6.1974802              271090.54              3.2882883
               7.616              6.2662726              273278.82              3.3227616
               7.648              6.3356733              275482.27              3.3574729
                7.68              6.4056851              277700.91              3.3924227
               7.712               6.476311               279934.8              3.4276118
               7.744              6.5475536              282183.96              3.4630406
               7.776              6.6194159              284448.43              3.4987096
               7.808              6.6919005              286728.24              3.5346194
                7.84              6.7650102              289023.43              3.5707706
               7.872              6.8387478              291334.04              3.6071636
               7.904              6.9131159              293660.08              3.6437989
               7.936              6.9881172               296001.6               3.680677
               7.968              7.0637543              298358.62              3.7177984
                   8              7.1400298              300731.18              3.7551635
               8.032              7.2169462              303119.29              3.7927727
               8.064              7.2945062              305522.99              3.8306264
               8.096              7.3727121               307942.3              3.8687252
               8.128              7.4515664              310377.26              3.9070692
                8.16              7.5310717              312827.87               3.945659
               8.192              7.6112302              315294.18              3.9844949
               8.224              7.6920443              317776.19              4.0235772
               8.256              7.7735164              320273.93              4.0629063
               8.288              7.8556487              322787.42              4.1024824
                8.32              7.9384435              325316.67              4.1423059
               8.352               8.021903              327861.72               4.182377
               8.384              8.1060293              330422.56              4.2226959
               8.416              8.1908245              332999.23               4.263263
               8.448              8.2762908              335591.73              4.3040784
                8.48              8.3624302              338200.07              4.3451424
               8.512              8.4492446              340824.28              4.3864551
               8.544              8.5367361              343464.35              4.4280167
               8.576              8.6249065              346120.31              4.4698273
               8.608              8.7137576              348792.15              4.5118871
                8.64              8.8032914              351479.89              4.5541962
               8.672              8.8935094              354183.53              4.5967547
               8.704              8.9844136              356903.08              4.6395626
               8.736              9.0760055              359638.53                4.68262
               8.768              9.1682867              362389.91               4.725927
                 8.8              9.2612588              365157.19              4.7694835
               8.832              9.3549233              367940.39              4.8132895
               8.864              9.4492817               370739.5               4.857345
               8.896              9.5443354              373554.52                4.90165
               8.928              9.6400857              376385.44              4.9462043
                8.96              9.7365339              379232.27              4.9910079
               8.992              9.8336813              382094.99              5.0360607
               9.024               9.931529              384973.59              5.0813625
