            1.8887             4.46597             4.67339             1.51548             4.67339             1.51548             3.09443             3.09443                   1
            1.8988             4.57462             4.71231             1.47757             4.71231             1.47757             3.09494             3.09494                   1
            1.9089             4.67749             4.74919              1.4417             4.74919              1.4417             3.09544             3.09544                   1
             1.919             4.77515             4.78422             1.40768             4.78422             1.40768             3.09595             3.09595                   1
            1.9291             4.86809             4.81759             1.37532             4.81759             1.37532             3.09645             3.09645                   1
            1.9392             4.95678             4.84945             1.34447             4.84945             1.34447             3.09696             3.09696                   1
            1.9493              5.0416             4.87994             1.31499             4.87994             1.31499             3.09746             3.09746                   1
            1.9594             5.12289             4.90919             1.28675             4.90919             1.28675             3.09797             3.09797                   1
            1.9695             5.20096             4.93729             1.25966             4.93729             1.25966             3.09847             3.09847                   1
            1.9796             5.27608             4.96436              1.2336             4.96436              1.2336             3.09898             3.09898                   1
            1.9897             5.34847             4.99045             1.20852             4.99045             1.20852             3.09948             3.09948                   1
            1.9998             5.41834             5.01566             1.18432             5.01566             1.18432             3.09999             3.09999                   1
            2.0099             5.48588             5.04005             1.16094             5.04005             1.16094             3.10049             3.10049                   1
              2.02             5.55124             5.06366             1.13834             5.06366             1.13834               3.101               3.101                   1
            2.0301             5.61458             5.08656             1.11645             5.08656             1.11645              3.1015              3.1015                   1
            2.0402             5.67603             5.10879             1.09523             5.10879             1.09523             3.10201             3.10201                   1
            2.0503              5.7357             5.13039             1.07464             5.13039             1.07464             3.10251             3.10251                   1
            2.0604             5.79371             5.15141             1.05463             5.15141             1.05463             3.10302             3.10302                   1
            2.0705             5.85014             5.17186             1.03519             5.17186             1.03519             3.10352             3.10352                   1
            2.0806             5.90509             5.19179             1.01627             5.19179             1.01627             3.10403             3.10403                   1
            2.0907             5.95863             5.21123             0.99784             5.21123             0.99784             3.10453             3.10453                   1
            2.1008             6.01085              5.2302            0.979885              5.2302            0.979885             3.10504             3.10504                   1
            2.1109              6.0618             5.24871            0.962376             5.24871            0.962376             3.10554             3.10554                   1
             2.121             6.11155             5.26681            0.945292             5.26681            0.945292             3.10605             3.10605                   1
            2.1311             6.16015              5.2845            0.928614              5.2845            0.928614             3.10655             3.10655                   1
            2.1412             6.20766              5.3018            0.912321              5.3018            0.912321             3.10706             3.10706                   1
            2.1513             6.25413             5.31873            0.896397             5.31873            0.896397             3.10756             3.10756                   1
            2.1614              6.2996             5.33531            0.880827             5.33531            0.880827             3.10807             3.10807                   1
            2.1715             6.34411             5.35156            0.865595             5.35156            0.865595             3.10857             3.10857                   1
            2.1816              6.3877             5.36747            0.850687             5.36747            0.850687             3.10908             3.10908                   1
            2.1917             6.43041             5.38308            0.836092             5.38308            0.836092             3.10958             3.10958                   1
            2.2018             6.47227             5.39838            0.821796             5.39838            0.821796             3.11009             3.11009                   1
            2.2119             6.51332              5.4134            0.807789              5.4134            0.807789             3.11059             3.11059                   1
             2.222             6.55358             5.42814             0.79406             5.42814             0.79406              3.1111              3.1111                   1
            2.2321             6.59308             5.44261            0.780599             5.44261            0.780599              3.1116              3.1116                   1
            2.2422             6.63185             5.45682            0.767397             5.45682            0.767397             3.11211             3.11211                   1
            2.2523             6.66991             5.47078            0.754446             5.47078            0.754446             3.11261             3.11261                   1
            2.2624             6.70728              5.4845            0.741737              5.4845            0.741737             3.11312             3.11312                   1
            2.2725               6.744             5.49799            0.729262             5.49799            0.729262             3.11362             3.11362                   1
            2.2826             6.78007             5.51125            0.717015             5.51125            0.717015             3.11413             3.11413                   1
            2.2927             6.81551             5.52428            0.704987             5.52428            0.704987             3.11463             3.11463                   1
            2.3028             6.85035             5.53711            0.693174             5.53711            0.693174             3.11514             3.11514                   1
            2.3129             6.88461             5.54972            0.681568             5.54972            0.681568             3.11564             3.11564                   1
